924,Mustamäe,59.40103244,24.65810458
925,Mustamäe,59.40113303,24.65773682
926,Raja,59.39761319,24.66328441
927,Kadaka,59.40338413,24.65635515
928,Kassi,59.40070415,24.64737943
929,Kassi,59.39990743,24.64601545
930,Mäepealse,59.3946735,24.6442797
931,Mäepealse,59.39459869,24.64397467
932,Õitse,59.37599303,24.63499045
933,Hommiku,59.37948531,24.63678709
934,Hommiku,59.37893058,24.63640732
935,Kalda,59.38218562,24.63806677
936,Kalda,59.3824224,24.63829442
937,Hommiku,59.37925521,24.63703352
938,Kadaka puiestee,59.38716672,24.64104892
939,Nõva,59.39049054,24.64239703
940,Nõva,59.38974815,24.64184743
941,Õitse,59.37538467,24.63456357
942,Sireli,59.3734686,24.6335309
943,Pääsküla,59.37024461,24.63193554
944,Sireli,59.37285,24.6333
945,Pääsküla jaam,59.36951,24.6383
946,Vikerkaare,59.36775043,24.65186763
947,Vikerkaare,59.36750641,24.65038565
948,Raba,59.36585672,24.64266906
949,Naaritsa,59.36490001,24.63820188
950,Naaritsa,59.36481887,24.6364242
951,Raba,59.36602176,24.6437977
952,Vana-Pääsküla,59.35602928,24.63109086
953,Vana-Pääsküla,59.35563234,24.6305627
954,Pärnu maantee,59.35971311,24.63040377
955,Pärnu maantee,59.36000287,24.6298816
956,Rohula,59.36566906,24.62951101
957,Rohula,59.36527539,24.62923889
958,Rohula,59.36576,24.63253
959,Rohula,59.36528,24.63133
960,Pääsküla,59.36951966,24.63148245
961,Pääsküla jaam,59.36864063,24.63691845
962,Hiiu jaam,59.38437701,24.67296737
963,Hiiu jaam,59.38458229,24.67320016
964,Pidu,59.38315718,24.66215744
966,Vääna,59.38406029,24.65209254
967,Vääna,59.38368371,24.65380973
968,Tähetorni,59.38651221,24.64638615
969,Tähetorni,59.38647527,24.64659661
970,Kadaka puiestee,59.38711858,24.64171672
971,Raudtee,59.383051,24.67246622
972,Raudtee,59.38295909,24.67112718
973,Põllu,59.38003784,24.66834286
974,Kivimäe jaam,59.37868,24.65534
975,Kivimäe jaam,59.37844,24.65443
976,Laane,59.37618075,24.64984791
977,Laane,59.37579496,24.64889394
978,Salve,59.38147,24.66414
979,Salve,59.38131,24.6634
981,J. V. Jannseni,59.37367007,24.66719719
982,J. V. Jannseni,59.37293365,24.66460039
983,Hõimu,59.37027788,24.65808059
984,Hõimu,59.37015573,24.65737469
985,Pargi,59.37539197,24.67280721
986,Hiiu,59.37651632,24.67761432
987,Hiiu,59.37599915,24.67867717
988,Hiiu,59.37585436,24.67716142
989,Metsa,59.37942787,24.67527926
990,Nõmme,59.3874567,24.68673646
991,Nõmme,59.38780833,24.68299519
992,Nõmme,59.38877626,24.68329718
993,Võsu,59.38607726,24.67750561
994,Võsu,59.38615923,24.67727847
995,Kõue,59.38696681,24.69114356
996,Kõue,59.38690064,24.69006878
997,Roheline,59.38638365,24.69107899
998,Roheline,59.38653846,24.6923667
138988,Muraka,58.79994813,25.23623612
999,Kaare,59.37759213,24.68653743
1000,Kaare,59.37751704,24.68544519
1001,Valdeku,59.38087648,24.70037959
1002,Valdeku,59.38048968,24.698841
1003,Valdeku,59.38028509,24.70017396
1004,Nurme,59.37946768,24.69519586
1005,Nurme,59.37914431,24.69353552
1006,Haava,59.38306521,24.7057217
1007,Haava,59.3826147,24.70435758
1008,Karusmarja,59.38027587,24.71769736
1009,Karusmarja,59.37989106,24.71747816
1010,P. Kerese,59.37791405,24.71785895
1011,P. Kerese,59.37715177,24.71771981
1014,Männiku,59.36656187,24.71800564
1015,Männiku,59.36694068,24.71767942
1016,Kauge,59.36998915,24.71753557
1017,Kauge,59.3716207,24.71712783
1018,Pihlaka,59.37343315,24.71811568
1019,Pihlaka,59.37443111,24.71783757
1022,Rahumäe,59.38926902,24.70222546
1023,Rahumäe,59.38867812,24.70193066
1024,Kalmistu,59.39223317,24.70858714
