21948,false,true,false,true,false,true,false
21949,true,false,true,false,true,false,false
21965,true,true,true,true,true,true,true
21966,false,false,false,false,false,true,true
21967,false,false,false,false,false,true,true
21991,false,true,false,false,false,false,false
21992,false,false,false,true,false,false,false
21995,true,true,true,true,true,false,false
21996,true,false,true,false,true,false,false
21997,false,true,false,true,false,false,false
22001,true,true,true,true,true,false,false
22082,true,true,true,true,false,false,false
22209,true,true,true,true,true,true,false
22210,false,false,false,false,false,false,true
22214,true,true,true,true,true,false,false
22215,true,true,true,true,true,false,false
22377,true,true,true,true,true,false,false
22378,false,false,false,false,true,false,false
22379,true,true,true,true,false,false,false
22459,true,true,true,true,true,true,true
22469,true,true,true,true,true,false,false
22470,true,true,true,true,true,true,true
22473,true,true,true,true,true,false,false
22788,false,false,false,false,false,true,true
22789,false,false,false,false,false,true,true
22790,false,false,false,false,false,true,true
22791,false,false,false,false,false,true,true
22810,false,false,false,false,false,true,true
22811,false,false,false,false,false,true,true
22812,false,false,false,false,false,true,true
22813,false,false,false,false,false,true,true
22814,false,false,false,false,false,true,true
22831,true,true,true,true,true,false,false
22866,true,true,true,true,true,false,false
22867,true,true,true,true,true,false,false
22874,true,true,true,true,true,false,false
22876,true,true,true,true,true,false,false
22993,false,false,false,false,true,false,false
23033,false,false,false,false,false,false,true
23050,true,true,true,true,true,false,false
23053,false,false,false,false,false,true,false
23060,false,false,false,false,false,true,false
23068,true,true,true,true,true,false,false
23069,false,false,false,false,false,true,true
23070,true,true,true,true,true,true,true
23099,false,false,false,false,false,false,true
23101,false,false,false,false,false,false,true
23118,false,false,false,false,false,true,false
23146,true,true,true,true,true,false,false
23167,true,true,true,true,true,false,false
23168,true,true,false,true,true,true,true
23169,false,false,true,false,false,false,false
23170,true,true,true,true,false,true,true
23171,false,false,false,false,true,false,false
23198,true,true,true,true,true,false,false
23207,true,true,true,true,true,false,false
23480,true,true,true,true,true,true,true
23498,true,true,true,true,true,true,false
23506,false,false,false,false,false,false,true
23507,true,true,true,true,true,true,true
23508,true,true,true,true,true,false,false
23509,false,false,false,false,false,true,false
23570,true,true,true,true,true,true,true
23571,true,true,true,true,true,true,false
23572,false,false,false,false,false,false,true
23921,true,true,true,true,true,false,false
24080,true,true,true,true,true,false,false
24154,true,true,true,true,true,false,false
24430,true,true,true,true,true,false,false
24446,true,true,true,true,true,false,false
24485,true,true,true,true,true,false,false
24545,true,true,true,true,false,false,false
24546,false,false,false,false,true,false,false
24838,true,true,true,true,true,false,true
24839,false,false,false,false,false,true,false
25134,true,true,true,true,true,false,false
25304,false,false,true,false,false,false,false
25306,false,false,false,false,true,false,false
25307,false,false,false,false,false,false,true
25308,false,false,true,false,true,false,true
25808,false,false,false,false,true,false,false
25809,false,false,false,false,true,false,true
26243,true,true,true,true,true,true,true
26368,false,true,false,false,true,false,false
26369,false,true,false,false,true,false,false
26386,true,true,true,true,true,false,false
26582,true,true,true,true,true,false,false
26598,true,true,true,true,true,false,false
26599,true,true,true,true,true,true,false
26602,true,true,true,true,true,false,false
26607,true,true,true,true,true,false,false
26624,true,true,true,true,true,false,false
27088,true,false,true,true,true,false,false
27089,false,true,false,false,false,false,false
27178,false,false,false,false,false,false,true
27836,true,true,true,true,false,false,false
27837,false,false,false,false,true,false,false
28046,true,true,true,true,true,false,false
28047,false,false,false,false,false,true,true
28048,true,true,true,true,true,false,false
28049,false,false,false,false,false,true,true
28356,true,true,true,true,true,false,false
28483,true,true,true,true,true,true,true
29163,true,true,true,true,true,true,true
29164,true,true,true,true,true,true,false
29166,false,false,false,false,false,false,true
38801,true,true,true,true,true,false,false
38804,true,true,true,true,true,false,false
38805,true,true,true,true,true,false,false
38822,false,true,false,false,true,false,false
38823,true,true,true,true,true,true,true
39238,true,true,true,true,true,false,false
39252,true,true,true,true,true,true,false
39566,false,false,false,false,true,false,false
39650,true,true,true,true,true,false,false
39651,false,false,false,false,false,true,false
39922,true,true,true,true,true,false,false
39925,true,true,true,true,true,false,false
40029,true,true,true,true,true,true,true
40121,true,true,true,true,true,false,true
40122,true,true,true,true,true,false,true
40324,false,false,false,false,false,false,true
40325,true,true,true,true,false,false,false
40326,false,false,false,true,false,true,false
40327,false,false,false,false,true,false,false
40328,false,false,false,false,false,true,true
40329,true,true,true,true,true,false,false
40330,false,false,false,true,false,true,false
40339,false,false,false,false,false,true,true
40340,true,true,true,true,true,false,false
40729,true,true,true,true,true,false,false
40740,true,true,true,true,true,false,false
40872,false,false,false,false,false,false,true
42773,false,false,false,false,false,true,true
42774,false,false,false,false,false,true,true
42775,false,false,false,false,false,true,true
42776,false,false,false,false,false,true,true
42777,false,false,false,false,false,true,true
42778,false,false,false,false,false,true,true
42780,false,false,false,false,false,true,true
43205,false,false,false,false,false,true,false
43496,true,true,true,true,true,false,false
43735,true,true,true,true,true,false,false
43736,false,false,false,false,false,false,true
44252,true,true,true,true,true,false,false
44253,false,false,false,false,false,true,false
44254,true,true,true,true,true,true,false
44278,true,false,false,false,false,false,false
44571,true,true,true,true,true,false,false
44579,true,true,true,true,true,true,true
44580,true,true,true,true,false,false,false
44581,false,false,false,false,true,false,false
44582,false,false,false,false,false,true,false
44583,false,false,false,false,false,false,true
44584,false,false,false,false,false,true,true
44731,true,true,true,true,true,false,false
44732,true,true,true,true,true,false,true
44733,false,false,false,false,true,false,false
44993,true,true,true,true,true,false,false
45409,true,true,true,true,false,false,false
45516,false,false,false,false,false,false,true
45947,true,true,true,true,true,false,false
45990,true,true,true,true,true,false,false
46076,true,true,true,true,true,false,false
46239,true,true,true,true,true,true,true
46298,true,true,true,true,true,false,false
46370,true,true,true,true,true,false,false
46373,false,true,false,false,false,false,false
46374,true,false,true,true,true,false,false
46945,true,true,true,true,true,false,false
47043,true,true,true,true,true,false,false
47065,false,false,false,false,false,false,true
47066,false,false,false,false,false,true,false
47067,true,true,true,true,true,false,false
47068,true,false,true,true,true,false,false
47069,false,true,false,false,false,false,false
47070,true,true,true,true,true,false,false
47071,true,true,true,true,true,false,false
47085,true,true,true,true,true,false,false
47234,true,true,true,true,true,true,false
47324,false,false,true,false,false,false,false
47325,true,false,false,true,false,false,false
47326,false,true,false,false,true,false,false
47615,false,false,false,false,false,true,false
47616,false,false,false,false,false,true,false
47617,false,false,false,false,false,true,false
47618,false,false,false,false,false,true,false
47619,false,false,false,false,false,true,false
47620,false,false,false,false,false,false,true
47621,false,false,false,false,false,false,true
47622,false,false,false,false,false,false,true
47623,false,false,false,false,false,false,true
47624,false,false,false,false,false,false,true
47927,false,false,false,false,false,false,true
47962,false,false,false,false,false,false,true
47963,false,false,false,false,false,false,true
47964,false,false,false,false,false,false,true
47965,false,false,false,false,false,false,true
47992,true,false,true,false,true,false,false
48077,true,true,true,true,true,false,false
48078,true,true,true,true,true,false,false
48079,true,true,true,true,true,false,false
48080,true,true,true,true,true,false,false
48081,true,true,true,true,true,false,false
48082,true,true,true,true,true,false,false
48083,true,true,true,true,true,false,false
48084,true,true,true,true,true,false,false
48085,true,true,true,true,true,false,false
48086,true,true,true,true,true,false,false
48108,true,true,true,true,true,false,false
48109,true,true,true,true,true,false,false
48110,true,true,true,true,true,false,false
48111,true,true,true,true,true,false,false
48112,true,true,true,true,true,false,false
48113,true,true,true,true,true,false,false
48678,false,false,false,false,false,false,true
48679,false,false,false,false,false,false,true
48680,false,false,false,false,false,false,true
48681,false,false,false,false,false,true,false
48682,false,false,false,false,false,true,false
48683,false,false,false,false,false,true,false
48765,true,true,true,true,true,false,false
48766,true,true,true,true,true,true,true
48767,true,true,true,true,true,true,true
48775,true,true,true,true,true,false,false
48785,false,false,false,false,true,false,false
49800,false,false,false,false,false,true,false
49801,false,false,false,false,false,false,true
50465,true,true,true,true,true,true,true
50986,false,false,false,false,false,true,false
50987,false,false,false,false,false,true,false
50988,false,false,false,false,false,true,false
50989,false,false,false,false,false,true,false
50990,false,false,false,false,false,true,false
50991,true,true,true,true,true,true,true
51330,false,false,false,false,false,false,true
51331,false,false,false,false,false,false,true
51332,false,false,false,false,false,false,true
51333,false,false,false,false,false,false,true
51391,false,false,false,false,true,false,false
51392,true,false,false,false,false,false,false
51393,true,false,true,true,false,false,true
51394,false,true,false,false,true,true,false
51395,true,true,true,true,true,true,true
51406,true,true,true,true,true,false,false
51407,true,true,true,true,true,false,false
51408,true,true,true,true,true,false,false
51409,true,true,true,true,true,false,false
51410,true,true,true,true,true,false,false
51411,true,true,true,true,true,false,false
51412,true,true,true,true,true,false,false
51646,false,false,false,false,false,true,true
51651,true,true,true,true,true,true,true
51652,true,true,true,true,true,true,false
51653,true,true,true,true,true,false,false
51684,false,false,false,false,false,true,false
51685,false,false,false,false,false,true,false
51686,false,false,false,false,false,true,false
51687,false,false,false,false,false,true,false
51688,false,false,false,false,false,false,true
51689,false,false,false,false,false,false,true
51690,false,false,false,false,false,false,true
51691,false,false,false,false,false,false,true
51945,true,true,true,true,true,false,false
51946,true,true,true,true,true,true,false
51947,true,true,true,true,true,true,true
51948,false,false,false,false,false,true,true
51991,true,true,true,true,true,false,false
51993,true,true,true,true,true,true,false
51994,true,true,true,true,true,true,true
51995,false,false,false,false,false,true,true
51996,false,false,false,false,false,true,true
51997,true,true,true,true,true,false,false
51998,true,true,true,true,true,false,false
52005,false,false,false,false,false,false,true
52006,true,false,false,false,true,false,false
52007,true,true,true,true,true,false,false
52008,true,true,true,true,true,true,false
52009,true,true,true,true,true,false,false
52037,true,true,true,true,true,false,false
52047,true,true,true,true,true,false,false
52050,true,false,false,false,false,false,false
52064,true,false,false,false,false,false,false
52067,true,true,true,true,true,false,false
52080,true,true,true,true,true,false,false
52081,false,true,false,false,false,false,false
52082,true,true,true,true,true,false,false
52083,false,false,false,false,false,true,true
52084,true,true,true,true,true,false,false
52085,false,false,false,false,false,true,true
52086,true,true,true,true,true,false,false
52089,true,true,true,true,true,false,false
52090,false,false,false,false,false,true,false
52091,false,false,false,false,false,false,true
52092,false,false,false,false,false,true,true
52094,true,true,true,true,true,true,false
52095,false,false,false,false,false,false,true
52096,true,false,true,false,true,false,true
52118,true,true,true,true,true,false,false
52119,true,true,true,true,true,true,false
52120,true,true,true,true,true,true,true
52125,true,true,true,true,true,true,false
52126,false,true,false,true,false,true,false
52127,true,true,true,true,true,false,false
52128,true,true,true,true,true,true,true
52138,true,true,true,true,true,true,false
52139,false,false,false,false,false,true,false
52140,true,true,true,true,true,false,false
52143,true,true,true,true,true,false,false
52144,true,true,true,true,true,true,false
52145,false,false,false,false,false,true,true
52146,false,false,false,false,false,true,false
52147,false,false,false,false,false,false,true
52156,false,false,false,true,false,false,false
52163,true,true,true,true,true,true,true
52166,true,false,true,false,true,false,false
52170,true,true,true,true,true,false,false
52191,true,true,true,true,true,false,false
52192,true,true,true,true,true,false,false
52193,true,true,true,true,true,false,false
52194,true,true,true,true,true,true,true
52195,false,false,false,false,false,true,true
52196,false,false,false,false,false,true,false
52197,false,false,false,false,false,false,true
52233,true,true,true,true,true,true,true
52327,true,true,true,true,true,false,false
52328,true,true,true,true,true,false,false
52329,true,true,true,true,true,true,true
52343,false,false,false,false,false,true,true
52389,false,false,false,false,true,false,false
52390,false,true,false,true,false,false,true
52391,false,true,false,true,false,true,false
52397,false,false,false,false,false,false,true
52398,true,true,true,true,true,true,false
52399,true,false,true,false,false,false,false
52400,true,false,true,false,true,false,true
52406,true,true,true,true,true,true,false
52407,true,true,true,true,true,true,true
52409,true,true,true,true,true,false,false
52410,true,false,true,true,true,true,false
52411,false,false,false,false,false,true,false
52412,true,false,true,true,true,false,false
52413,false,true,false,false,false,false,false
52419,false,false,false,false,true,true,false
52421,false,false,false,false,true,false,false
52422,false,false,false,false,false,true,false
52685,true,true,true,true,true,false,false
53080,false,false,false,false,false,false,true
53361,true,true,true,true,true,true,true
54035,false,false,false,false,false,true,false
54036,false,false,false,false,false,false,true
54037,false,false,false,false,false,true,false
54038,false,false,false,false,false,true,false
54039,false,false,false,false,false,true,false
54040,false,false,false,false,false,true,false
54041,false,false,false,false,false,true,false
54042,false,false,false,false,false,true,false
54043,false,false,false,false,false,true,false
54044,false,false,false,false,false,true,false
54045,false,false,false,false,false,false,true
54046,false,false,false,false,false,false,true
54047,false,false,false,false,false,false,true
54048,false,false,false,false,false,false,true
54049,false,false,false,false,false,false,true
54050,false,false,false,false,false,false,true
54083,false,false,false,false,false,true,false
54084,false,false,false,false,false,true,false
54085,false,false,false,false,false,true,false
54086,false,false,false,false,false,true,false
54087,false,false,false,false,false,true,false
54088,false,false,false,false,false,false,true
54089,false,false,false,false,false,false,true
54090,false,false,false,false,false,false,true
54091,false,false,false,false,false,false,true
54092,false,false,false,false,false,false,true
54148,false,false,false,false,false,true,false
54149,false,false,false,false,false,true,false
54150,false,false,false,false,false,false,true
54151,false,false,false,false,false,false,true
54199,true,true,true,true,true,true,false
54881,true,true,true,true,true,false,false
54882,true,true,true,true,true,false,false
54883,true,true,true,true,true,false,false
54884,true,true,true,true,true,false,false
54885,true,true,true,true,true,false,false
54886,true,true,true,true,true,false,false
54887,true,true,true,true,true,false,false
54917,true,true,true,true,true,false,false
54969,true,true,true,true,true,true,true
54972,true,true,true,true,true,false,false
54973,true,true,true,true,true,false,false
54974,true,true,true,true,true,false,false
55184,false,false,false,false,false,true,true
55186,true,true,true,true,true,false,false
55187,true,true,true,true,true,true,true
55239,false,false,false,false,false,true,true
55248,true,true,true,true,true,true,true
55249,true,true,true,true,true,true,true
56291,true,true,true,true,true,false,false
56292,true,true,true,true,true,false,false
56293,true,true,true,true,true,false,false
56294,true,true,true,true,true,false,false
56295,true,true,true,true,true,false,false
56296,true,true,true,true,true,false,false
56474,true,true,true,true,true,false,false
56475,true,true,true,true,true,false,false
56476,true,true,true,true,true,false,false
56477,true,true,true,true,true,false,false
56478,true,true,true,true,true,false,false
56479,true,true,true,true,true,false,false
56480,true,true,true,true,true,false,false
57642,true,true,true,true,true,false,true
58029,true,true,true,true,true,false,false
58053,true,true,true,true,true,false,false
58094,false,true,false,false,true,false,false
58095,true,false,true,true,false,true,false
58577,true,true,true,true,true,true,true
58614,true,true,true,true,true,true,true
58615,true,true,true,true,true,true,true
58793,true,true,true,true,true,true,true
58814,false,true,false,false,true,false,false
59295,false,true,true,true,false,true,false
59296,false,false,false,false,false,true,false
59608,true,true,true,true,true,true,true
59628,true,true,true,true,true,false,false
59629,true,true,true,true,true,false,false
59630,true,true,true,true,true,false,false
59635,true,true,true,true,true,false,false
59636,true,true,true,true,true,false,false
59637,true,true,true,true,true,false,false
59638,true,true,true,true,true,false,false
59639,true,true,true,true,true,false,false
59640,true,true,true,true,true,false,false
59788,true,true,true,true,true,true,true
59956,true,false,false,false,true,false,false
59957,true,true,true,true,true,false,false
60010,true,true,true,true,true,false,false
60011,true,true,true,true,true,false,false
60012,true,true,true,true,true,false,false
60013,true,true,true,true,true,false,false
60014,true,true,true,true,true,false,false
60015,true,true,true,true,true,false,false
60016,true,true,true,true,true,false,false
60017,true,true,true,true,true,false,false
60056,false,false,false,false,false,true,false
60057,false,false,false,false,false,true,false
60058,false,false,false,false,false,true,false
60059,false,false,false,false,false,true,false
60060,false,false,false,false,false,true,false
60061,false,false,false,false,false,true,false
60062,false,false,false,false,false,true,false
60066,false,false,false,false,false,false,true
60067,false,false,false,false,false,false,true
60068,false,false,false,false,false,false,true
60069,false,false,false,false,false,false,true
60070,false,false,false,false,false,false,true
60071,false,false,false,false,false,false,true
60072,false,false,false,false,false,false,true
60541,false,false,false,false,false,true,false
60542,true,true,true,true,true,false,false
60543,true,true,true,true,true,false,false
61159,false,false,false,false,false,true,true
61160,true,true,true,true,true,false,false
61161,true,true,true,true,true,false,false
61179,true,true,true,true,true,true,false
61180,false,false,false,false,false,true,false
61181,true,true,true,true,true,true,true
61182,true,true,true,true,true,false,false
61183,true,true,true,true,true,false,false
61206,true,true,true,true,true,false,false
61207,false,false,false,false,true,false,false
61209,false,false,false,false,false,false,true
61392,false,false,false,false,false,false,true
61433,true,false,true,false,false,false,false
61434,false,true,false,true,false,false,false
61435,true,true,true,true,true,false,false
61537,true,true,true,true,true,false,false
61571,true,true,true,true,true,true,true
61748,true,true,true,true,true,true,true
62000,false,false,false,false,false,false,true
62001,true,true,true,true,true,true,true
62005,true,true,true,true,true,false,false
62015,true,true,true,true,true,true,true
62038,true,true,true,true,true,false,false
62082,true,true,true,true,true,true,true
62083,true,true,true,true,true,false,false
62084,true,true,true,true,true,false,false
62133,false,false,true,false,false,false,false
62134,false,false,true,false,false,false,false
62528,true,true,true,true,true,true,true
62616,true,true,true,true,true,false,false
62644,true,true,true,true,true,false,false
62645,true,true,true,true,true,false,false
62646,false,false,false,false,false,true,true
62651,true,true,true,true,true,false,false
62694,true,true,true,true,true,false,false
62695,true,true,false,true,false,false,false
62696,true,true,true,true,true,false,false
62697,true,true,true,true,true,false,false
62705,true,true,true,true,true,true,false
62707,true,true,true,true,true,true,true
62710,true,true,true,true,true,false,false
62711,false,false,true,false,true,false,false
62712,true,true,true,true,true,false,false
62716,true,true,true,true,true,false,false
62717,false,false,false,false,false,false,true
62718,false,false,false,false,false,false,true
62719,true,true,true,true,true,false,false
62720,true,true,true,true,true,false,false
62721,true,true,true,true,true,false,false
62722,true,true,true,true,true,false,false
62723,true,true,true,true,true,false,false
62725,true,true,true,true,true,false,false
62727,false,false,false,false,false,true,false
62729,false,true,false,true,false,false,false
62730,true,false,true,false,true,false,false
62731,false,false,false,false,false,true,false
62732,true,true,true,true,true,false,false
62738,false,false,false,false,true,false,false
62739,true,true,true,true,false,false,false
62740,true,true,true,true,true,false,false
62741,true,true,true,true,true,false,false
62742,true,true,true,true,true,false,false
62748,true,true,true,true,true,true,true
62749,true,true,true,true,true,true,true
62752,true,true,true,true,true,true,false
62756,true,true,true,true,true,false,false
62758,false,false,false,false,true,false,false
62759,false,false,false,false,true,false,false
62760,false,false,false,false,false,false,true
62761,false,false,false,false,false,false,true
62804,true,true,true,true,true,false,false
62805,true,true,true,true,true,false,false
62806,false,false,false,false,false,true,false
62807,false,false,false,false,false,true,false
62808,false,false,false,false,false,false,true
62811,true,true,true,true,true,true,false
62812,true,true,true,true,true,false,false
62813,false,true,false,false,true,false,false
62814,true,true,true,true,true,false,false
62832,true,true,true,true,true,true,false
62937,true,true,true,true,true,false,false
63039,true,true,true,true,true,true,true
63129,false,false,false,false,false,true,false
63143,true,true,true,true,false,true,false
63160,true,true,true,true,true,false,false
63229,true,true,true,true,true,true,true
63467,true,true,true,true,true,true,false
63469,true,true,true,true,true,false,false
63475,true,true,true,true,true,false,false
63501,true,true,true,true,true,false,false
63597,true,true,true,true,true,false,false
63598,true,true,true,true,false,false,false
63599,false,false,false,false,true,false,false
63678,true,true,true,true,true,true,false
63679,true,true,true,true,true,true,false
63681,true,true,true,true,true,false,false
63721,false,false,false,false,false,true,true
63724,true,true,true,true,true,true,true
63726,true,true,true,true,true,false,false
63733,true,true,true,true,true,false,false
63734,false,false,false,false,false,true,true
63735,true,true,true,true,true,true,false
63736,true,true,true,true,true,false,true
63752,false,false,false,false,false,false,true
63761,true,true,true,true,true,false,false
63770,true,true,true,true,true,false,true
63776,true,true,true,true,true,false,true
63869,true,true,true,true,true,true,true
63873,true,true,true,true,true,true,true
63877,true,true,true,true,true,true,false
63878,true,true,true,true,true,true,false
64052,true,true,true,true,true,true,false
64054,true,true,true,true,true,true,false
64133,true,true,true,true,true,false,false
64148,false,false,false,false,false,true,false
64149,false,false,false,false,false,true,false
64150,false,false,false,false,false,true,false
64151,false,false,false,false,false,false,true
64152,false,false,false,false,false,false,true
64153,true,true,true,true,true,false,false
64165,true,true,true,true,true,false,false
64350,true,true,true,true,true,false,false
64394,true,true,true,true,true,true,true
64395,true,true,true,true,true,true,true
64422,true,true,true,true,true,true,true
64424,false,false,false,false,true,true,false
64425,false,false,false,false,false,true,false
64426,false,false,false,false,false,true,false
64427,false,false,false,false,false,true,false
64428,false,false,false,false,false,true,false
64429,false,false,false,false,false,true,false
64430,false,false,false,false,false,true,false
64533,false,false,false,false,false,true,true
64567,false,false,false,false,true,true,false
64570,true,true,true,true,true,true,false
64582,false,false,false,false,false,true,true
64583,false,false,false,false,false,true,true
64584,false,false,false,false,false,true,true
64585,false,false,false,false,false,true,true
64586,false,false,false,false,false,true,true
64587,false,false,false,false,false,true,true
64738,true,true,true,true,true,false,false
64740,true,true,true,true,true,true,true
64741,true,true,true,true,true,false,false
64925,false,false,false,false,true,false,false
64948,true,true,true,true,true,false,false
64949,true,true,true,true,true,false,false
64950,false,false,false,false,false,true,false
64951,false,false,false,false,false,true,false
64995,false,false,false,false,false,false,true
65069,true,false,true,false,true,false,false
65070,false,false,false,false,false,true,false
65071,true,true,true,true,true,false,false
65073,true,true,true,true,true,false,false
65075,false,false,true,false,true,false,false
65113,true,true,true,true,true,true,false
65118,true,true,true,true,false,false,false
65119,true,true,true,true,true,false,false
65120,true,true,true,true,true,true,false
65121,true,true,true,true,true,true,true
65122,true,true,true,true,true,false,false
65132,true,true,true,true,true,true,false
65133,true,true,true,true,true,false,false
65146,true,false,true,false,false,true,false
65197,true,true,true,true,true,false,false
65339,true,true,true,true,true,true,false
65340,true,true,true,true,true,true,false
65373,true,true,true,true,true,false,false
65376,true,true,true,true,true,false,false
65379,true,true,true,true,true,false,false
65384,false,false,false,false,false,true,false
65385,false,false,false,false,false,true,true
65386,true,true,true,true,true,true,false
65387,true,true,true,true,true,false,false
65388,false,false,false,false,false,false,true
65389,true,true,true,true,true,true,false
65390,false,false,false,false,false,false,true
65391,true,true,true,true,true,true,false
65394,true,true,true,true,true,true,true
65395,false,false,false,false,false,true,true
65396,true,true,true,true,true,false,false
65414,false,false,false,false,false,true,true
65725,true,true,true,true,true,false,false
66123,true,true,true,true,false,false,false
66124,true,true,true,true,true,false,false
66269,false,false,false,false,false,true,true
66272,false,false,false,false,false,true,false
66444,true,true,true,true,true,false,false
66445,true,true,true,true,true,false,false
66446,false,false,false,false,false,true,false
66447,false,false,false,false,false,false,true
66450,false,false,false,false,false,true,false
66485,true,true,true,true,true,false,false
66493,true,true,true,true,true,false,false
66534,false,false,false,false,false,true,false
66675,true,false,true,false,true,false,false
66676,false,false,false,false,false,false,true
66677,true,true,true,true,true,true,false
66678,true,true,true,true,true,false,false
66688,true,true,true,true,true,false,false
66793,true,true,true,true,true,true,false
66896,false,true,false,true,false,true,false
66897,true,false,true,false,true,false,false
66898,true,true,true,true,true,true,false
66899,false,false,false,false,false,false,true
66905,true,true,true,true,true,true,true
66979,true,true,true,true,true,false,false
66988,true,true,true,true,true,true,true
66989,true,true,true,true,true,true,true
67025,true,true,true,true,true,true,true
67028,false,false,false,false,false,false,true
67029,false,false,false,false,false,true,false
67031,true,true,true,true,true,true,true
67035,true,true,true,true,true,true,true
67036,true,true,true,true,true,true,true
67044,true,true,true,true,true,true,false
67055,false,false,false,false,false,false,true
67059,true,true,true,true,true,false,false
67070,true,true,true,true,true,false,false
67071,true,true,true,true,true,false,false
67072,true,true,true,true,true,false,false
67100,true,true,true,true,true,true,false
67101,true,true,true,true,true,true,true
67102,true,true,true,true,true,false,false
67103,false,false,false,false,false,true,false
67113,false,false,false,false,false,false,true
67114,false,false,false,false,false,false,true
67115,false,false,false,false,false,false,true
67116,false,false,false,false,false,false,true
67117,false,false,false,false,false,false,true
67129,true,true,true,true,true,false,false
67130,true,true,true,true,true,false,false
67203,true,true,true,true,true,true,true
67204,true,true,true,true,true,false,false
